#DATE,Year,PRCP,TMAX,TMIN,,
1993,34147,0.83,84,60,,
1993,34148,0.48,80,63,,
1993,34149,0,80,64,,
1993,34150,0,84,60,,
1993,34151,0.84,79,64,,
1993,34152,0.66,87,68,,
1993,34153,0,89,68,,
1993,34154,0,91,70,,
1993,34155,0,91,68,,
1993,34156,0,86,71,,
1993,34157,0.27,87,70,,
1993,34158,0,89,67,,
1993,34159,0,91,70,,
1993,34160,0.04,87,70,,
1993,34161,0.45,88,66,,
1993,34162,0,86,67,,
1993,34163,0,85,60,,
1993,34164,0,86,70,,
1993,34165,0,76,67,,
1993,34166,0,80,64,,
1993,34167,0.38,81,64,,
1993,34168,0.01,90,68,,
1993,34169,0.51,84,67,,
1993,34170,0,83,64,,
1993,34171,0,78,62,,
1993,34172,0,80,59,,
1993,34173,0,82,63,,
1993,34174,0,88,63,,
1993,34175,0.05,91,69,,
1993,34176,0,89,67,,
1993,34177,0,90,62,,
1993,34178,0,94,71,,
1993,34179,0,81,64,,
